id,year,month,value,metric,excel_row,raw_label,subcontractor,subcontractor_id
890,2022,9,9.146390012189197,actual_vowd_musd,129,Actual/VOWD,Daewoo,3
891,2022,10,3.8420687211001243,actual_vowd_musd,129,Actual/VOWD,Daewoo,3
892,2022,11,4.654425980910423,actual_vowd_musd,129,Actual/VOWD,Daewoo,3
893,2022,12,5.824868098436968,actual_vowd_musd,129,Actual/VOWD,Daewoo,3
894,2023,1,1.1459900780099612,actual_vowd_musd,129,Actual/VOWD,Daewoo,3
895,2023,2,0.8669267187292171,actual_vowd_musd,129,Actual/VOWD,Daewoo,3
896,2023,3,2.0620963395898277,actual_vowd_musd,129,Actual/VOWD,Daewoo,3
897,2023,4,2.3702276807353773,actual_vowd_musd,129,Actual/VOWD,Daewoo,3
898,2023,5,0.8565182206862971,actual_vowd_musd,129,Actual/VOWD,Daewoo,3
899,2023,6,3.8411109696008205,actual_vowd_musd,129,Actual/VOWD,Daewoo,3
900,2023,7,0.18831430940965355,actual_vowd_musd,129,Actual/VOWD,Daewoo,3
901,2023,8,0.0,actual_vowd_musd,129,Actual/VOWD,Daewoo,3
902,2019,12,47.0,pob_plan,130,Plan POB,Daewoo,3
903,2020,1,228.0,pob_plan,130,Plan POB,Daewoo,3
904,2020,2,269.0,pob_plan,130,Plan POB,Daewoo,3
905,2020,3,334.0,pob_plan,130,Plan POB,Daewoo,3
906,2019,6,6.0,pob_actual,131,Actual POB,Daewoo,3
907,2019,7,6.0,pob_actual,131,Actual POB,Daewoo,3
908,2019,8,6.0,pob_actual,131,Actual POB,Daewoo,3
909,2019,9,6.0,pob_actual,131,Actual POB,Daewoo,3
910,2019,10,10.333333333333334,pob_actual,131,Actual POB,Daewoo,3
911,2019,11,11.333333333333334,pob_actual,131,Actual POB,Daewoo,3
912,2019,12,39.0,pob_actual,131,Actual POB,Daewoo,3
913,2020,1,189.5,pob_actual,131,Actual POB,Daewoo,3
914,2020,2,448.6666666666667,pob_actual,131,Actual POB,Daewoo,3
915,2020,3,569.6666666666666,pob_actual,131,Actual POB,Daewoo,3
916,2020,4,526.9333333333333,pob_actual,131,Actual POB,Daewoo,3
917,2020,5,534.3666666666667,pob_actual,131,Actual POB,Daewoo,3
918,2020,6,512.0,pob_actual,131,Actual POB,Daewoo,3
919,2020,7,521.5,pob_actual,131,Actual POB,Daewoo,3
920,2020,8,537.4,pob_actual,131,Actual POB,Daewoo,3
921,2020,9,556.2,pob_actual,131,Actual POB,Daewoo,3
922,2020,10,601.0,pob_actual,131,Actual POB,Daewoo,3
923,2020,11,599.3333333333334,pob_actual,131,Actual POB,Daewoo,3
924,2020,12,526.5333333333333,pob_actual,131,Actual POB,Daewoo,3
925,2021,1,42.53333333333333,pob_actual,131,Actual POB,Daewoo,3
926,2021,2,151.83333333333334,pob_actual,131,Actual POB,Daewoo,3
927,2021,3,421.26666666666665,pob_actual,131,Actual POB,Daewoo,3
928,2021,4,611.0666666666667,pob_actual,131,Actual POB,Daewoo,3
929,2021,5,731.9666666666667,pob_actual,131,Actual POB,Daewoo,3
930,2021,6,722.4666666666667,pob_actual,131,Actual POB,Daewoo,3
931,2021,7,745.7333333333333,pob_actual,131,Actual POB,Daewoo,3
932,2021,8,727.9,pob_actual,131,Actual POB,Daewoo,3
933,2021,9,701.9666666666667,pob_actual,131,Actual POB,Daewoo,3
934,2021,10,730.1,pob_actual,131,Actual POB,Daewoo,3
935,2021,11,831.0,pob_actual,131,Actual POB,Daewoo,3
936,2021,12,942.3666666666667,pob_actual,131,Actual POB,Daewoo,3
937,2022,1,971.7333333333333,pob_actual,131,Actual POB,Daewoo,3
938,2022,2,880.9666666666667,pob_actual,131,Actual POB,Daewoo,3
939,2022,3,999.8,pob_actual,131,Actual POB,Daewoo,3
940,2022,4,1027.4333333333334,pob_actual,131,Actual POB,Daewoo,3
941,2022,5,1080.2666666666667,pob_actual,131,Actual POB,Daewoo,3
942,2022,6,1038.3333333333333,pob_actual,131,Actual POB,Daewoo,3
943,2022,7,1166.1333333333334,pob_actual,131,Actual POB,Daewoo,3
944,2022,8,1148.4333333333334,pob_actual,131,Actual POB,Daewoo,3
945,2022,9,1032.5333333333333,pob_actual,131,Actual POB,Daewoo,3
946,2022,10,889.2,pob_actual,131,Actual POB,Daewoo,3
947,2022,11,489.6333333333333,pob_actual,131,Actual POB,Daewoo,3
948,2022,12,274.1,pob_actual,131,Actual POB,Daewoo,3
949,2023,1,209.0,pob_actual,131,Actual POB,Daewoo,3
950,2023,2,159.73333333333332,pob_actual,131,Actual POB,Daewoo,3
951,2023,3,146.4,pob_actual,131,Actual POB,Daewoo,3
952,2023,4,112.43333333333334,pob_actual,131,Actual POB,Daewoo,3
953,2023,5,106.43333333333334,pob_actual,131,Actual POB,Daewoo,3
954,2023,6,74.13333333333334,pob_actual,131,Actual POB,Daewoo,3
955,2023,7,9.210526315789474,pob_actual,131,Actual POB,Daewoo,3
956,2023,8,1.0,pob_actual,131,Actual POB,Daewoo,3
957,2019,4,0.0,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
958,2019,5,0.001632317138946132,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
959,2019,6,0.04362483111917456,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
960,2019,7,0.049906123627106454,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
961,2019,8,0.07092501697483945,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
962,2019,9,0.11835593380728796,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
963,2019,10,0.12303915392241495,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
964,2019,11,0.12587565096173503,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
965,2019,12,0.12764274897031452,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
966,2020,1,0.14895285961314625,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
967,2020,2,0.1773934261666771,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
968,2020,3,0.39763288872107744,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
969,2020,4,0.440448817524313,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
970,2020,5,0.4851041691589698,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
971,2020,6,0.5045245557517709,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
972,2020,7,0.5312061505467528,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
973,2020,8,0.6666539323484106,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
974,2020,9,0.6689524352349386,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
975,2020,10,0.6757395874715388,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
976,2020,11,0.7216379756953734,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
977,2020,12,0.7525430504179911,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
978,2021,1,0.8178158835105959,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
979,2021,2,0.819,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
980,2021,3,0.82,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
981,2021,4,0.822,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
982,2021,5,0.824,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
983,2021,6,0.8245224282720841,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
984,2021,7,0.8546014759360645,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
985,2021,8,0.8818792022858097,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
986,2021,9,0.884,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
987,2021,10,0.8852863854936255,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
988,2021,11,0.888213126695642,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
989,2021,12,0.9035720904647958,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
990,2022,1,0.9326368381106092,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
991,2022,2,0.968490474145906,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
992,2022,3,0.9922114934225063,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
993,2022,4,0.9993501770054803,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
994,2022,5,0.9996575901355065,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
995,2022,6,0.9999999870642454,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
996,2022,7,0.9999999870642454,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
997,2022,8,0.9999999870642454,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
998,2022,9,0.9999999922904133,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
999,2022,10,0.9999999922904133,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
1000,2022,11,0.9999999922904133,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
1001,2022,12,0.9999999922904133,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
1002,2023,1,0.9999999922904133,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
1003,2023,2,0.9999999922904133,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
1004,2023,3,0.9999999922904133,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
1005,2023,4,0.9999999922904133,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
1006,2023,5,0.9999999922904133,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
1007,2023,6,0.9999999922904133,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
1008,2023,7,0.9999999922904133,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
1009,2023,8,0.9999999922904133,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
1010,2023,9,0.9999999922904133,cumulative_progress_plan,132,Plan Cumm.Prog,Daewoo,3
1011,2019,4,0.0,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1012,2019,5,0.0,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1013,2019,6,0.0,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1014,2019,7,0.0,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1015,2019,8,0.0,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1016,2019,9,0.0,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1017,2019,10,0.01242875268717643,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1018,2019,11,0.03588480437971506,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1019,2019,12,0.05797453406963633,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1020,2020,1,0.08473772435028917,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1021,2020,2,0.17458591620743083,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1022,2020,3,0.27693125586696854,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1023,2020,4,0.3454640207207465,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1024,2020,5,0.44576645063834175,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1025,2020,6,0.5405629447565271,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1026,2020,7,0.6201077038855167,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1027,2020,8,0.6898585214638571,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1028,2020,9,0.7189584599377987,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1029,2020,10,0.7792085625930546,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1030,2020,11,0.8530257146728382,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1031,2020,12,0.8532141812691615,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1032,2021,1,0.8532141812691615,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1033,2021,2,0.8532832407697262,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1034,2021,3,0.857,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1035,2021,4,0.865,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1036,2021,5,0.867,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1037,2021,6,0.8690305244217029,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1038,2021,7,0.8748985867125921,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1039,2021,8,0.8748985867125921,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1040,2021,9,0.8776693498420101,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1041,2021,10,0.879,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1042,2021,11,0.8895267214531115,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1043,2021,12,0.9052681420303144,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1044,2022,1,0.9339407665405335,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1045,2022,2,0.9674529524721243,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1046,2022,3,0.9752864121578574,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1047,2022,4,0.9864416637694667,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1048,2022,5,0.9929855862738636,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1049,2022,6,0.9963690551592039,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1050,2022,7,0.9969620944231873,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1051,2022,8,0.9978012210172869,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1052,2022,9,0.9990587768029311,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1053,2022,10,0.9996955933603251,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1054,2022,11,0.9999999922904133,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1055,2022,12,0.9999999922904133,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1056,2023,1,0.9999999922904133,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1057,2023,2,0.9999999922904133,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1058,2023,3,0.9999999922904133,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1059,2023,4,0.9999999922904133,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1060,2023,5,0.9999999922904133,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1061,2023,6,0.9999999922904133,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1062,2023,7,0.9999999922904133,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1063,2023,8,0.9999999922904133,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1064,2023,9,0.9999999922904133,cumulative_progress_actual,133,Actual Cumm. Prog,Daewoo,3
1065,2019,4,0.0,unknown_134,134,Plan per Month,Daewoo,3
1066,2019,5,0.001632317138946132,unknown_134,134,Plan per Month,Daewoo,3
1067,2019,6,0.04199251398022843,unknown_134,134,Plan per Month,Daewoo,3
1068,2019,7,0.006281292507931892,unknown_134,134,Plan per Month,Daewoo,3
1069,2019,8,0.021018893347733,unknown_134,134,Plan per Month,Daewoo,3
1070,2019,9,0.0474309168324485,unknown_134,134,Plan per Month,Daewoo,3
1071,2019,10,0.004683220115126993,unknown_134,134,Plan per Month,Daewoo,3
1072,2019,11,0.0028364970393200822,unknown_134,134,Plan per Month,Daewoo,3
1073,2019,12,0.001767098008579493,unknown_134,134,Plan per Month,Daewoo,3
1074,2020,1,0.021310110642831726,unknown_134,134,Plan per Month,Daewoo,3
1075,2020,2,0.02844056655353086,unknown_134,134,Plan per Month,Daewoo,3
1076,2020,3,0.22023946255440033,unknown_134,134,Plan per Month,Daewoo,3
1077,2020,4,0.04281592880323554,unknown_134,134,Plan per Month,Daewoo,3
1078,2020,5,0.04465535163465684,unknown_134,134,Plan per Month,Daewoo,3
1079,2020,6,0.019420386592801098,unknown_134,134,Plan per Month,Daewoo,3
1080,2020,7,0.02668159479498189,unknown_134,134,Plan per Month,Daewoo,3
1081,2020,8,0.13544778180165784,unknown_134,134,Plan per Month,Daewoo,3
1082,2020,9,0.0022985028865279977,unknown_134,134,Plan per Month,Daewoo,3
1083,2020,10,0.006787152236600202,unknown_134,134,Plan per Month,Daewoo,3
1084,2020,11,0.04589838822383452,unknown_134,134,Plan per Month,Daewoo,3
1085,2020,12,0.03090507472261772,unknown_134,134,Plan per Month,Daewoo,3
1086,2021,1,0.06527283309260479,unknown_134,134,Plan per Month,Daewoo,3
1087,2021,2,0.0011841164894040856,unknown_134,134,Plan per Month,Daewoo,3
1088,2021,3,0.0010000000000000009,unknown_134,134,Plan per Month,Daewoo,3
1089,2021,4,0.0020000000000000018,unknown_134,134,Plan per Month,Daewoo,3
1090,2021,5,0.0020000000000000018,unknown_134,134,Plan per Month,Daewoo,3
1091,2021,6,0.0005224282720841522,unknown_134,134,Plan per Month,Daewoo,3
1092,2021,7,0.030079047663980396,unknown_134,134,Plan per Month,Daewoo,3
1093,2021,8,0.027277726349745235,unknown_134,134,Plan per Month,Daewoo,3
1094,2021,9,0.00212079771419027,unknown_134,134,Plan per Month,Daewoo,3
1095,2021,10,0.0012863854936254748,unknown_134,134,Plan per Month,Daewoo,3
1096,2021,11,0.002926741202016525,unknown_134,134,Plan per Month,Daewoo,3
1097,2021,12,0.0153589637691538,unknown_134,134,Plan per Month,Daewoo,3
1098,2022,1,0.02906474764581335,unknown_134,134,Plan per Month,Daewoo,3
1099,2022,2,0.0358536360352969,unknown_134,134,Plan per Month,Daewoo,3
1100,2022,3,0.023721019276600197,unknown_134,134,Plan per Month,Daewoo,3
1101,2022,4,0.0071386835829740924,unknown_134,134,Plan per Month,Daewoo,3
1102,2022,5,0.00030741313002613513,unknown_134,134,Plan per Month,Daewoo,3
1103,2022,6,0.0003423969287389417,unknown_134,134,Plan per Month,Daewoo,3
1104,2022,7,0.0,unknown_134,134,Plan per Month,Daewoo,3
1105,2022,8,0.0,unknown_134,134,Plan per Month,Daewoo,3
1106,2022,9,5.226167831828832e-09,unknown_134,134,Plan per Month,Daewoo,3
1107,2022,10,0.0,unknown_134,134,Plan per Month,Daewoo,3
1108,2022,11,0.0,unknown_134,134,Plan per Month,Daewoo,3
1109,2022,12,0.0,unknown_134,134,Plan per Month,Daewoo,3
1110,2023,1,0.0,unknown_134,134,Plan per Month,Daewoo,3
1111,2023,2,0.0,unknown_134,134,Plan per Month,Daewoo,3
1112,2023,3,0.0,unknown_134,134,Plan per Month,Daewoo,3
1113,2023,4,0.0,unknown_134,134,Plan per Month,Daewoo,3
1114,2023,5,0.0,unknown_134,134,Plan per Month,Daewoo,3
1115,2023,6,0.0,unknown_134,134,Plan per Month,Daewoo,3
1116,2023,7,0.0,unknown_134,134,Plan per Month,Daewoo,3
1117,2023,8,0.0,unknown_134,134,Plan per Month,Daewoo,3
1118,2023,9,0.0,unknown_134,134,Plan per Month,Daewoo,3
1119,2019,4,0.0,unknown_135,135,Actual per Month,Daewoo,3
1120,2019,5,0.0,unknown_135,135,Actual per Month,Daewoo,3
1121,2019,6,0.0,unknown_135,135,Actual per Month,Daewoo,3
1122,2019,7,0.0,unknown_135,135,Actual per Month,Daewoo,3
1123,2019,8,0.0,unknown_135,135,Actual per Month,Daewoo,3
1124,2019,9,0.0,unknown_135,135,Actual per Month,Daewoo,3
1125,2019,10,0.01242875268717643,unknown_135,135,Actual per Month,Daewoo,3
1126,2019,11,0.02345605169253863,unknown_135,135,Actual per Month,Daewoo,3
1127,2019,12,0.022089729689921275,unknown_135,135,Actual per Month,Daewoo,3
1128,2020,1,0.02676319028065284,unknown_135,135,Actual per Month,Daewoo,3
1129,2020,2,0.08984819185714166,unknown_135,135,Actual per Month,Daewoo,3
1130,2020,3,0.10234533965953771,unknown_135,135,Actual per Month,Daewoo,3
1131,2020,4,0.06853276485377796,unknown_135,135,Actual per Month,Daewoo,3
1132,2020,5,0.10030242991759525,unknown_135,135,Actual per Month,Daewoo,3
1133,2020,6,0.09479649411818536,unknown_135,135,Actual per Month,Daewoo,3
1134,2020,7,0.07954475912898962,unknown_135,135,Actual per Month,Daewoo,3
1135,2020,8,0.06975081757834034,unknown_135,135,Actual per Month,Daewoo,3
1136,2020,9,0.029099938473941656,unknown_135,135,Actual per Month,Daewoo,3
1137,2020,10,0.06025010265525588,unknown_135,135,Actual per Month,Daewoo,3
1138,2020,11,0.07381715207978357,unknown_135,135,Actual per Month,Daewoo,3
1139,2020,12,0.0001884665963233223,unknown_135,135,Actual per Month,Daewoo,3
1140,2021,1,0.0,unknown_135,135,Actual per Month,Daewoo,3
1141,2021,2,6.905950056468324e-05,unknown_135,135,Actual per Month,Daewoo,3
1142,2021,3,0.003716759230273814,unknown_135,135,Actual per Month,Daewoo,3
1143,2021,4,0.008000000000000007,unknown_135,135,Actual per Month,Daewoo,3
1144,2021,5,0.0020000000000000018,unknown_135,135,Actual per Month,Daewoo,3
1145,2021,6,0.0020305244217029284,unknown_135,135,Actual per Month,Daewoo,3
1146,2021,7,0.005868062290889209,unknown_135,135,Actual per Month,Daewoo,3
1147,2021,8,0.0,unknown_135,135,Actual per Month,Daewoo,3
1148,2021,9,0.0027707631294179302,unknown_135,135,Actual per Month,Daewoo,3
1149,2021,10,0.0013306501579899432,unknown_135,135,Actual per Month,Daewoo,3
1150,2021,11,0.01052672145311151,unknown_135,135,Actual per Month,Daewoo,3
1151,2021,12,0.015741420577202847,unknown_135,135,Actual per Month,Daewoo,3
1152,2022,1,0.028672624510219125,unknown_135,135,Actual per Month,Daewoo,3
1153,2022,2,0.03351218593159078,unknown_135,135,Actual per Month,Daewoo,3
1154,2022,3,0.007833459685733124,unknown_135,135,Actual per Month,Daewoo,3
1155,2022,4,0.011155251611609351,unknown_135,135,Actual per Month,Daewoo,3
1156,2022,5,0.006543922504396837,unknown_135,135,Actual per Month,Daewoo,3
1157,2022,6,0.003383468885340357,unknown_135,135,Actual per Month,Daewoo,3
1158,2022,7,0.0005930392639833526,unknown_135,135,Actual per Month,Daewoo,3
1159,2022,8,0.0008391265940995707,unknown_135,135,Actual per Month,Daewoo,3
1160,2022,9,0.0012575557856442376,unknown_135,135,Actual per Month,Daewoo,3
1161,2022,10,0.0006368165573940043,unknown_135,135,Actual per Month,Daewoo,3
1162,2022,11,0.00030439893008815666,unknown_135,135,Actual per Month,Daewoo,3
1163,2022,12,0.0,unknown_135,135,Actual per Month,Daewoo,3
1164,2023,1,0.0,unknown_135,135,Actual per Month,Daewoo,3
1165,2023,2,0.0,unknown_135,135,Actual per Month,Daewoo,3
1166,2023,3,0.0,unknown_135,135,Actual per Month,Daewoo,3
1167,2023,4,0.0,unknown_135,135,Actual per Month,Daewoo,3
1168,2023,5,0.0,unknown_135,135,Actual per Month,Daewoo,3
1169,2023,6,0.0,unknown_135,135,Actual per Month,Daewoo,3
1170,2023,7,0.0,unknown_135,135,Actual per Month,Daewoo,3
1171,2023,8,0.0,unknown_135,135,Actual per Month,Daewoo,3
1172,2023,9,0.0,unknown_135,135,Actual per Month,Daewoo,3
